timestamp,tx_id,account_id,amount,currency
1718325647,TXID-70973,ACC-20003,4104.08,INR
1718325648,TXID-70974,ACC-20004,4012.09,USD
1718325649,TXID-70975,ACC-20005,2724.63,INR
1718325650,TXID-70976,ACC-20006,2146.76,USD
1718325651,TXID-70977,ACC-20007,3707.85,INR
1718325652,TXID-70978,ACC-20008,4152.83,USD
1718325653,TXID-70979,ACC-20009,4040.70,INR
1718325654,TXID-70980,ACC-20000,2820.48,USD
1718325655,TXID-70981,ACC-20001,4124.91,INR
1718325656,TXID-70982,ACC-20002,579.26,USD
1718325657,TXID-70983,ACC-20003,3876.87,INR
1718325658,TXID-70984,ACC-20004,3327.24,USD
1718325659,TXID-70985,ACC-20005,4618.96,INR
1718325660,TXID-70986,ACC-20006,3744.95,USD
1718325661,TXID-70987,ACC-20007,4117.18,INR
1718325662,TXID-70988,ACC-20008,21.96,USD
1718325663,TXID-70989,ACC-20009,3762.84,INR
1718325664,TXID-70990,ACC-20000,1999.12,USD
1718325665,TXID-70991,ACC-20001,3907.13,INR
1718325666,TXID-70992,ACC-20002,1862.73,USD
1718325667,TXID-70993,ACC-20003,4232.24,INR
1718325668,TXID-70994,ACC-20004,4478.75,USD
1718325669,TXID-70995,ACC-20005,4023.10,INR
1718325670,TXID-70996,ACC-20006,210.46,USD
1718325671,TXID-70997,ACC-20007,1930.24,INR
1718325672,TXID-70998,ACC-20008,4785.78,USD
1718325673,TXID-70999,ACC-20009,860.80,INR
1718325674,TXID-71000,ACC-20000,4983.12,USD
1718325675,TXID-71001,ACC-20001,1718.46,INR
1718325676,TXID-71002,ACC-20002,2746.39,USD
1718325677,TXID-71003,ACC-20003,2784.85,INR
1718325678,TXID-71004,ACC-20004,2563.27,USD
1718325679,TXID-71005,ACC-20005,4497.79,INR
1718325680,TXID-71006,ACC-20006,4043.51,USD
1718325681,TXID-71007,ACC-20007,4336.36,INR
1718325682,TXID-71008,ACC-20008,4557.51,USD
1718325683,TXID-71009,ACC-20009,1466.05,INR
1718325684,TXID-71010,ACC-20000,2429.26,USD
1718325685,TXID-71011,ACC-20001,4466.42,INR
1718325686,TXID-71012,ACC-20002,882.06,USD
1718325687,TXID-71013,ACC-20003,3494.93,INR
1718325688,TXID-71014,ACC-20004,2413.31,USD
1718325689,TXID-71015,ACC-20005,116.96,INR
1718325690,TXID-71016,ACC-20006,4230.17,USD
1718325691,TXID-71017,ACC-20007,1386.27,INR
1718325692,TXID-71018,ACC-20008,593.66,USD
1718325693,TXID-71019,ACC-20009,877.35,INR
1718325694,TXID-71020,ACC-20000,1136.40,USD
1718325695,TXID-71021,ACC-20001,465.96,INR
1718325696,TXID-71022,ACC-20002,2177.30,USD
1718325697,TXID-71023,ACC-20003,4620.60,INR
1718325698,TXID-71024,ACC-20004,3341.87,USD
1718325699,TXID-71025,ACC-20005,3953.29,INR
1718325700,TXID-71026,ACC-20006,918.90,USD
1718325701,TXID-71027,ACC-20007,1940.65,INR
1718325702,TXID-71028,ACC-20008,4198.01,USD
1718325703,TXID-71029,ACC-20009,3139.80,INR
1718325704,TXID-71030,ACC-20000,3213.72,USD
1718325705,TXID-71031,ACC-20001,3320.03,INR
1718325706,TXID-71032,ACC-20002,4233.25,USD
1718325707,TXID-71033,ACC-20003,1476.38,INR
1718325708,TXID-71034,ACC-20004,2026.27,USD
1718325709,TXID-71035,ACC-20005,3574.82,INR
1718325710,TXID-71036,ACC-20006,2266.68,USD
1718325711,TXID-71037,ACC-20007,1250.63,INR
1718325712,TXID-71038,ACC-20008,645.55,USD
1718325713,TXID-71039,ACC-20009,2495.78,INR
1718325714,TXID-71040,ACC-20000,1667.88,USD
1718325715,TXID-71041,ACC-20001,2563.30,INR
1718325716,TXID-71042,ACC-20002,2110.52,USD
1718325717,TXID-71043,ACC-20003,46.15,INR
1718325718,TXID-71044,ACC-20004,3459.52,USD
1718325719,TXID-71045,ACC-20005,4254.47,INR
1718325720,TXID-71046,ACC-20006,4580.04,USD
1718325721,TXID-71047,ACC-20007,321.94,INR
1718325722,TXID-71048,ACC-20008,2848.74,USD
1718325723,TXID-71049,ACC-20009,386.62,INR
1718325724,TXID-71050,ACC-20000,1475.20,USD
1718325725,TXID-71051,ACC-20001,3511.10,INR
1718325726,TXID-71052,ACC-20002,4909.26,USD
1718325727,TXID-71053,ACC-20003,1821.63,INR
1718325728,TXID-71054,ACC-20004,1563.29,USD
1718325729,TXID-71055,ACC-20005,2648.12,INR
1718325730,TXID-71056,ACC-20006,2578.66,USD
1718325731,TXID-71057,ACC-20007,180.53,INR
1718325732,TXID-71058,ACC-20008,2006.85,USD
1718325733,TXID-71059,ACC-20009,534.71,INR
1718325734,TXID-71060,ACC-20000,2726.30,USD
1718325735,TXID-71061,ACC-20001,4973.57,INR
1718325736,TXID-71062,ACC-20002,3743.80,USD
1718325737,TXID-71063,ACC-20003,2733.06,INR
1718325738,TXID-71064,ACC-20004,1130.15,USD
1718325739,TXID-71065,ACC-20005,3166.14,INR
1718325740,TXID-71066,ACC-20006,361.81,USD
1718325741,TXID-71067,ACC-20007,1225.23,INR
1718325742,TXID-71068,ACC-20008,1869.83,USD
1718325743,TXID-71069,ACC-20009,3326.67,INR
1718325744,TXID-71070,ACC-20000,417.00,USD
1718325745,TXID-71071,ACC-20001,4394.33,INR
1718325746,TXID-71072,ACC-20002,2668.02,USD
1718325747,TXID-71073,ACC-20003,3446.22,INR
1718325748,TXID-71074,ACC-20004,3966.79,USD
1718325749,TXID-71075,ACC-20005,1332.57,INR
1718325750,TXID-71076,ACC-20006,3329.39,USD
1718325751,TXID-71077,ACC-20007,766.15,INR
1718325752,TXID-71078,ACC-20008,810.32,USD
1718325753,TXID-71079,ACC-20009,679.44,INR
1718325754,TXID-71080,ACC-20000,1802.08,USD
1718325755,TXID-71081,ACC-20001,2102.74,INR
1718325756,TXID-71082,ACC-20002,3497.93,USD
1718325757,TXID-71083,ACC-20003,138.85,INR
1718325758,TXID-71084,ACC-20004,3229.61,USD
1718325759,TXID-71085,ACC-20005,4741.57,INR
1718325760,TXID-71086,ACC-20006,1565.84,USD
1718325761,TXID-71087,ACC-20007,2645.73,INR
1718325762,TXID-71088,ACC-20008,904.32,USD
1718325763,TXID-71089,ACC-20009,592.72,INR
1718325764,TXID-71090,ACC-20000,129.90,USD
1718325765,TXID-71091,ACC-20001,1622.00,INR
1718325766,TXID-71092,ACC-20002,3298.05,USD
1718325767,TXID-71093,ACC-20003,480.32,INR
1718325768,TXID-71094,ACC-20004,2731.42,USD
1718325769,TXID-71095,ACC-20005,933.25,INR
1718325770,TXID-71096,ACC-20006,4309.67,USD
1718325771,TXID-71097,ACC-20007,4213.99,INR
1718325772,TXID-71098,ACC-20008,2796.85,USD
1718325773,TXID-71099,ACC-20009,1161.22,INR
1718325774,TXID-71100,ACC-20000,2552.16,USD
1718325775,TXID-71101,ACC-20001,4454.11,INR
1718325776,TXID-71102,ACC-20002,3904.22,USD
1718325777,TXID-71103,ACC-20003,4011.10,INR
1718325778,TXID-71104,ACC-20004,1699.51,USD
1718325779,TXID-71105,ACC-20005,107.46,INR
1718325780,TXID-71106,ACC-20006,1254.25,USD
1718325781,TXID-71107,ACC-20007,21.61,INR
1718325782,TXID-71108,ACC-20008,4154.67,USD
1718325783,TXID-71109,ACC-20009,2314.60,INR
1718325784,TXID-71110,ACC-20000,2093.83,USD
1718325785,TXID-71111,ACC-20001,110.73,INR
1718325786,TXID-71112,ACC-20002,3038.33,USD
1718325787,TXID-71113,ACC-20003,2576.84,INR
1718325788,TXID-71114,ACC-20004,1637.49,USD
1718325789,TXID-71115,ACC-20005,3218.79,INR
1718325790,TXID-71116,ACC-20006,4908.40,USD
1718325791,TXID-71117,ACC-20007,2195.12,INR
1718325792,TXID-71118,ACC-20008,3984.46,USD
1718325793,TXID-71119,ACC-20009,3644.20,INR
1718325794,TXID-71120,ACC-20000,2971.57,USD
1718325795,TXID-71121,ACC-20001,1449.07,INR
1718325796,TXID-71122,ACC-20002,4391.23,USD
1718325797,TXID-71123,ACC-20003,1367.07,INR
1718325798,TXID-71124,ACC-20004,4175.91,USD
1718325799,TXID-71125,ACC-20005,4441.33,INR
1718325800,TXID-71126,ACC-20006,3192.27,USD
1718325801,TXID-71127,ACC-20007,533.43,INR
1718325802,TXID-71128,ACC-20008,4715.40,USD
1718325803,TXID-71129,ACC-20009,870.84,INR
1718325804,TXID-71130,ACC-20000,2266.36,USD
1718325805,TXID-71131,ACC-20001,2096.63,INR
1718325806,TXID-71132,ACC-20002,3814.78,USD
1718325807,TXID-71133,ACC-20003,551.38,INR
1718325808,TXID-71134,ACC-20004,314.62,USD
1718325809,TXID-71135,ACC-20005,2662.73,INR
1718325810,TXID-71136,ACC-20006,588.26,USD
1718325811,TXID-71137,ACC-20007,2332.47,INR
1718325812,TXID-71138,ACC-20008,940.51,USD
1718325813,TXID-71139,ACC-20009,4303.88,INR
1718325814,TXID-71140,ACC-20000,3385.88,USD
1718325815,TXID-71141,ACC-20001,244.87,INR
1718325816,TXID-71142,ACC-20002,4957.39,USD
1718325817,TXID-71143,ACC-20003,4064.37,INR
1718325818,TXID-71144,ACC-20004,3764.11,USD
1718325819,TXID-71145,ACC-20005,1112.26,INR
1718325820,TXID-71146,ACC-20006,1736.40,USD
1718325821,TXID-71147,ACC-20007,4578.06,INR
1718325822,TXID-71148,ACC-20008,608.34,USD
1718325823,TXID-71149,ACC-20009,2189.23,INR
1718325824,TXID-71150,ACC-20000,71.17,USD
1718325825,TXID-71151,ACC-20001,3282.37,INR
1718325826,TXID-71152,ACC-20002,2054.15,USD
1718325827,TXID-71153,ACC-20003,1963.08,INR
1718325828,TXID-71154,ACC-20004,3181.90,USD
1718325829,TXID-71155,ACC-20005,1694.69,INR
1718325830,TXID-71156,ACC-20006,2500.08,USD
1718325831,TXID-71157,ACC-20007,1125.72,INR
1718325832,TXID-71158,ACC-20008,4335.78,USD
1718325833,TXID-71159,ACC-20009,4311.03,INR
1718325834,TXID-71160,ACC-20000,4910.60,USD
1718325835,TXID-71161,ACC-20001,3606.47,INR
1718325836,TXID-71162,ACC-20002,342.69,USD
1718325837,TXID-71163,ACC-20003,2282.48,INR
1718325838,TXID-71164,ACC-20004,4201.93,USD
1718325839,TXID-71165,ACC-20005,698.08,INR
1718325840,TXID-71166,ACC-20006,214.81,USD
1718325841,TXID-71167,ACC-20007,3473.75,INR
1718325842,TXID-71168,ACC-20008,4550.59,USD
1718325843,TXID-71169,ACC-20009,4161.94,INR
1718325844,TXID-71170,ACC-20000,202.62,USD
1718325845,TXID-71171,ACC-20001,1511.21,INR
1718325846,TXID-71172,ACC-20002,649.52,USD
1718325847,TXID-71173,ACC-20003,4592.98,INR
1718325848,TXID-71174,ACC-20004,3609.48,USD
1718325849,TXID-71175,ACC-20005,2786.98,INR
1718325850,TXID-71176,ACC-20006,1579.61,USD
1718325851,TXID-71177,ACC-20007,2160.85,INR
1718325852,TXID-71178,ACC-20008,349.96,USD
1718325853,TXID-71179,ACC-20009,2380.91,INR
1718325854,TXID-71180,ACC-20000,247.14,USD
1718325855,TXID-71181,ACC-20001,4216.19,INR
1718325856,TXID-71182,ACC-20002,3932.71,USD
1718325857,TXID-71183,ACC-20003,4698.36,INR
1718325858,TXID-71184,ACC-20004,2856.50,USD
1718325859,TXID-71185,ACC-20005,1716.35,INR
1718325860,TXID-71186,ACC-20006,720.96,USD
1718325861,TXID-71187,ACC-20007,542.12,INR
1718325862,TXID-71188,ACC-20008,4878.13,USD
1718325863,TXID-71189,ACC-20009,3167.89,INR
1718325864,TXID-71190,ACC-20000,3567.13,USD
1718325865,TXID-71191,ACC-20001,1453.98,INR
1718325866,TXID-71192,ACC-20002,4994.68,USD
1718325867,TXID-71193,ACC-20003,345.93,INR
1718325868,TXID-71194,ACC-20004,3866.32,USD
1718325869,TXID-71195,ACC-20005,591.37,INR
1718325870,TXID-71196,ACC-20006,4046.60,USD
1718325871,TXID-71197,ACC-20007,1886.62,INR
1718325872,TXID-71198,ACC-20008,717.27,USD
1718325873,TXID-71199,ACC-20009,2823.43,INR
1718325874,TXID-71200,ACC-20000,1186.43,USD
1718325875,TXID-71201,ACC-20001,1752.41,INR
1718325876,TXID-71202,ACC-20002,4048.02,USD
1718325877,TXID-71203,ACC-20003,1664.03,INR
1718325878,TXID-71204,ACC-20004,2177.02,USD
1718325879,TXID-71205,ACC-20005,4473.21,INR
1718325880,TXID-71206,ACC-20006,2115.59,USD
1718325881,TXID-71207,ACC-20007,2541.53,INR
1718325882,TXID-71208,ACC-20008,1428.06,USD
1718325883,TXID-71209,ACC-20009,104.84,INR
1718325884,TXID-71210,ACC-20000,3995.33,USD
1718325885,TXID-71211,ACC-20001,4784.68,INR
1718325886,TXID-71212,ACC-20002,3909.75,USD
1718325887,TXID-71213,ACC-20003,3968.97,INR
1718325888,TXID-71214,ACC-20004,3284.41,USD
1718325889,TXID-71215,ACC-20005,822.70,INR
1718325890,TXID-71216,ACC-20006,2033.66,USD
1718325891,TXID-71217,ACC-20007,1980.87,INR
1718325892,TXID-71218,ACC-20008,554.20,USD
1718325893,TXID-71219,ACC-20009,2249.43,INR
1718325894,TXID-71220,ACC-20000,4302.00,USD
1718325895,TXID-71221,ACC-20001,3603.63,INR
1718325896,TXID-71222,ACC-20002,818.61,USD
1718325897,TXID-71223,ACC-20003,4981.89,INR
1718325898,TXID-71224,ACC-20004,4594.94,USD
1718325899,TXID-71225,ACC-20005,1239.77,INR
1718325900,TXID-71226,ACC-20006,4808.76,USD
1718325901,TXID-71227,ACC-20007,817.92,INR
1718325902,TXID-71228,ACC-20008,597.73,USD
1718325903,TXID-71229,ACC-20009,4348.72,INR
1718325904,TXID-71230,ACC-20000,1667.55,USD
1718325905,TXID-71231,ACC-20001,3508.00,INR
1718325906,TXID-71232,ACC-20002,3890.00,USD
1718325907,TXID-71233,ACC-20003,44.28,INR
1718325908,TXID-71234,ACC-20004,2582.80,USD
1718325909,TXID-71235,ACC-20005,3221.73,INR
1718325910,TXID-71236,ACC-20006,4676.46,USD
1718325911,TXID-71237,ACC-20007,2649.85,INR
1718325912,TXID-71238,ACC-20008,37.25,USD
1718325913,TXID-71239,ACC-20009,3398.00,INR
1718325914,TXID-71240,ACC-20000,4461.76,USD
1718325915,TXID-71241,ACC-20001,1089.81,INR
1718325916,TXID-71242,ACC-20002,1426.05,USD
1718325917,TXID-71243,ACC-20003,1989.00,INR
1718325918,TXID-71244,ACC-20004,81.92,USD
1718325919,TXID-71245,ACC-20005,4892.30,INR
1718325920,TXID-71246,ACC-20006,2923.67,USD
1718325921,TXID-71247,ACC-20007,4510.85,INR
1718325922,TXID-71248,ACC-20008,3562.86,USD
1718325923,TXID-71249,ACC-20009,4126.34,INR
1718325924,TXID-71250,ACC-20000,3634.03,USD
1718325925,TXID-71251,ACC-20001,3855.13,INR
1718325926,TXID-71252,ACC-20002,208.48,USD
1718325927,TXID-71253,ACC-20003,1821.35,INR
1718325928,TXID-71254,ACC-20004,2179.39,USD
1718325929,TXID-71255,ACC-20005,1836.02,INR
1718325930,TXID-71256,ACC-20006,2568.26,USD
1718325931,TXID-71257,ACC-20007,794.55,INR
1718325932,TXID-71258,ACC-20008,2991.55,USD
1718325933,TXID-71259,ACC-20009,2419.19,INR
1718325934,TXID-71260,ACC-20000,3401.58,USD
1718325935,TXID-71261,ACC-20001,1582.54,INR
1718325936,TXID-71262,ACC-20002,197.99,USD
1718325937,TXID-71263,ACC-20003,2526.83,INR
1718325938,TXID-71264,ACC-20004,2392.38,USD
1718325939,TXID-71265,ACC-20005,1911.41,INR
1718325940,TXID-71266,ACC-20006,4267.24,USD
1718325941,TXID-71267,ACC-20007,1.16,INR
1718325942,TXID-71268,ACC-20008,2117.10,USD
1718325943,TXID-71269,ACC-20009,3994.38,INR
1718325944,TXID-71270,ACC-20000,3659.82,USD
1718325945,TXID-71271,ACC-20001,1055.35,INR
1718325946,TXID-71272,ACC-20002,3878.97,USD
1718325947,TXID-71273,ACC-20003,4077.74,INR
1718325948,TXID-71274,ACC-20004,686.97,USD
1718325949,TXID-71275,ACC-20005,3488.49,INR
1718325950,TXID-71276,ACC-20006,103.72,USD
1718325951,TXID-71277,ACC-20007,4185.93,INR
1718325952,TXID-71278,ACC-20008,2717.75,USD
1718325953,TXID-71279,ACC-20009,440.67,INR
1718325954,TXID-71280,ACC-20000,2342.69,USD
1718325955,TXID-71281,ACC-20001,4226.78,INR
1718325956,TXID-71282,ACC-20002,2156.46,USD
1718325957,TXID-71283,ACC-20003,1525.67,INR
1718325958,TXID-71284,ACC-20004,2676.56,USD
1718325959,TXID-71285,ACC-20005,525.66,INR
1718325960,TXID-71286,ACC-20006,1652.60,USD
1718325961,TXID-71287,ACC-20007,833.56,INR
1718325962,TXID-71288,ACC-20008,1606.92,USD
1718325963,TXID-71289,ACC-20009,4567.64,INR
1718325964,TXID-71290,ACC-20000,4609.90,USD
1718325965,TXID-71291,ACC-20001,2628.78,INR
1718325966,TXID-71292,ACC-20002,3836.42,USD
1718325967,TXID-71293,ACC-20003,24.74,INR
1718325968,TXID-71294,ACC-20004,2657.96,USD
1718325969,TXID-71295,ACC-20005,3328.69,INR
1718325970,TXID-71296,ACC-20006,1503.00,USD
1718325971,TXID-71297,ACC-20007,1059.63,INR
1718325972,TXID-71298,ACC-20008,2823.94,USD
1718325973,TXID-71299,ACC-20009,2663.33,INR
1718325974,TXID-71300,ACC-20000,4631.63,USD
1718325975,TXID-71301,ACC-20001,3171.38,INR
1718325976,TXID-71302,ACC-20002,1757.48,USD
1718325977,TXID-71303,ACC-20003,272.43,INR
1718325978,TXID-71304,ACC-20004,3394.26,USD
1718325979,TXID-71305,ACC-20005,3268.80,INR
1718325980,TXID-71306,ACC-20006,3633.51,USD
1718325981,TXID-71307,ACC-20007,2878.11,INR
1718325982,TXID-71308,ACC-20008,578.82,USD
1718325983,TXID-71309,ACC-20009,1031.19,INR
1718325984,TXID-71310,ACC-20000,529.22,USD
1718325985,TXID-71311,ACC-20001,1602.51,INR
1718325986,TXID-71312,ACC-20002,1142.34,USD
1718325987,TXID-71313,ACC-20003,1037.05,INR
1718325988,TXID-71314,ACC-20004,4734.19,USD
1718325989,TXID-71315,ACC-20005,3530.43,INR
1718325990,TXID-71316,ACC-20006,3032.28,USD
1718325991,TXID-71317,ACC-20007,4903.19,INR
1718325992,TXID-71318,ACC-20008,694.35,USD
1718325993,TXID-71319,ACC-20009,687.51,INR
1718325994,TXID-71320,ACC-20000,3213.34,USD
1718325995,TXID-71321,ACC-20001,4790.87,INR
1718325996,TXID-71322,ACC-20002,519.71,USD
1718325997,TXID-71323,ACC-20003,1548.66,INR
1718325998,TXID-71324,ACC-20004,4453.65,USD
1718325999,TXID-71325,ACC-20005,241.87,INR
1718326000,TXID-71326,ACC-20006,1191.15,USD
1718326001,TXID-71327,ACC-20007,4157.80,INR
1718326002,TXID-71328,ACC-20008,1689.04,USD
1718326003,TXID-71329,ACC-20009,181.63,INR
1718326004,TXID-71330,ACC-20000,1595.16,USD
1718326005,TXID-71331,ACC-20001,4963.48,INR
1718326006,TXID-71332,ACC-20002,2556.66,USD
1718326007,TXID-71333,ACC-20003,3618.42,INR
1718326008,TXID-71334,ACC-20004,153.17,USD
1718326009,TXID-71335,ACC-20005,2001.72,INR
1718326010,TXID-71336,ACC-20006,215.57,USD
1718326011,TXID-71337,ACC-20007,3391.78,INR
1718326012,TXID-71338,ACC-20008,3323.81,USD
1718326013,TXID-71339,ACC-20009,4931.06,INR
1718326014,TXID-71340,ACC-20000,4624.52,USD
1718326015,TXID-71341,ACC-20001,4375.44,INR
1718326016,TXID-71342,ACC-20002,3950.30,USD
1718326017,TXID-71343,ACC-20003,134.68,INR
1718326018,TXID-71344,ACC-20004,2505.48,USD
1718326019,TXID-71345,ACC-20005,989.10,INR
1718326020,TXID-71346,ACC-20006,1416.78,USD
1718326021,TXID-71347,ACC-20007,1143.68,INR
1718326022,TXID-71348,ACC-20008,1184.28,USD
1718326023,TXID-71349,ACC-20009,2014.54,INR
1718326024,TXID-71350,ACC-20000,4797.38,USD
1718326025,TXID-71351,ACC-20001,2264.57,INR
1718326026,TXID-71352,ACC-20002,913.09,USD
1718326027,TXID-71353,ACC-20003,3776.64,INR
1718326028,TXID-71354,ACC-20004,4050.83,USD
1718326029,TXID-71355,ACC-20005,1508.37,INR
1718326030,TXID-71356,ACC-20006,2961.10,USD
1718326031,TXID-71357,ACC-20007,480.10,INR
1718326032,TXID-71358,ACC-20008,934.29,USD
1718326033,TXID-71359,ACC-20009,3964.49,INR
1718326034,TXID-71360,ACC-20000,3058.75,USD
1718326035,TXID-71361,ACC-20001,1549.30,INR
1718326036,TXID-71362,ACC-20002,2692.99,USD
1718326037,TXID-71363,ACC-20003,3140.22,INR
1718326038,TXID-71364,ACC-20004,4306.22,USD
1718326039,TXID-71365,ACC-20005,3237.89,INR
1718326040,TXID-71366,ACC-20006,404.58,USD
1718326041,TXID-71367,ACC-20007,1117.36,INR
1718326042,TXID-71368,ACC-20008,3651.48,USD
1718326043,TXID-71369,ACC-20009,4130.42,INR
1718326044,TXID-71370,ACC-20000,3737.56,USD
1718326045,TXID-71371,ACC-20001,990.81,INR
1718326046,TXID-71372,ACC-20002,195.96,USD
1718326047,TXID-71373,ACC-20003,4466.03,INR
1718326048,TXID-71374,ACC-20004,457.79,USD
1718326049,TXID-71375,ACC-20005,2663.99,INR
1718326050,TXID-71376,ACC-20006,1577.62,USD
1718326051,TXID-71377,ACC-20007,3554.13,INR
1718326052,TXID-71378,ACC-20008,2854.82,USD
1718326053,TXID-71379,ACC-20009,1555.32,INR
1718326054,TXID-71380,ACC-20000,1467.32,USD
1718326055,TXID-71381,ACC-20001,2382.19,INR
1718326056,TXID-71382,ACC-20002,3508.66,USD
1718326057,TXID-71383,ACC-20003,4262.49,INR
1718326058,TXID-71384,ACC-20004,3595.24,USD
1718326059,TXID-71385,ACC-20005,1334.57,INR
1718326060,TXID-71386,ACC-20006,280.93,USD
1718326061,TXID-71387,ACC-20007,1179.67,INR
1718326062,TXID-71388,ACC-20008,1305.69,USD
1718326063,TXID-71389,ACC-20009,1225.81,INR
1718326064,TXID-71390,ACC-20000,4149.31,USD
1718326065,TXID-71391,ACC-20001,4354.27,INR
1718326066,TXID-71392,ACC-20002,3584.69,USD
1718326067,TXID-71393,ACC-20003,1180.77,INR
1718326068,TXID-71394,ACC-20004,4793.52,USD
1718326069,TXID-71395,ACC-20005,2383.07,INR
1718326070,TXID-71396,ACC-20006,405.09,USD
1718326071,TXID-71397,ACC-20007,1169.25,INR
1718326072,TXID-71398,ACC-20008,67.97,USD
1718326073,TXID-71399,ACC-20009,1158.71,INR
1718326074,TXID-71400,ACC-20000,3877.57,USD
1718326075,TXID-71401,ACC-20001,2371.49,INR
1718326076,TXID-71402,ACC-20002,207.75,USD
1718326077,TXID-71403,ACC-20003,3083.76,INR
1718326078,TXID-71404,ACC-20004,3641.26,USD
1718326079,TXID-71405,ACC-20005,3097.13,INR
1718326080,TXID-71406,ACC-20006,4129.09,USD
1718326081,TXID-71407,ACC-20007,431.90,INR
1718326082,TXID-71408,ACC-20008,4403.69,USD
1718326083,TXID-71409,ACC-20009,2740.51,INR
1718326084,TXID-71410,ACC-20000,1397.91,USD
1718326085,TXID-71411,ACC-20001,2444.71,INR
1718326086,TXID-71412,ACC-20002,2448.22,USD
1718326087,TXID-71413,ACC-20003,2937.11,INR
1718326088,TXID-71414,ACC-20004,303.80,USD
1718326089,TXID-71415,ACC-20005,2321.80,INR
1718326090,TXID-71416,ACC-20006,881.20,USD
1718326091,TXID-71417,ACC-20007,3758.72,INR
1718326092,TXID-71418,ACC-20008,2548.53,USD
1718326093,TXID-71419,ACC-20009,936.77,INR
1718326094,TXID-71420,ACC-20000,3454.34,USD
1718326095,TXID-71421,ACC-20001,1474.43,INR
1718326096,TXID-71422,ACC-20002,4238.94,USD
1718326097,TXID-71423,ACC-20003,2603.43,INR
1718326098,TXID-71424,ACC-20004,2350.25,USD
1718326099,TXID-71425,ACC-20005,4272.74,INR
1718326100,TXID-71426,ACC-20006,4399.77,USD
1718326101,TXID-71427,ACC-20007,1535.90,INR
1718326102,TXID-71428,ACC-20008,1901.82,USD
1718326103,TXID-71429,ACC-20009,3776.85,INR
1718326104,TXID-71430,ACC-20000,4596.97,USD
1718326105,TXID-71431,ACC-20001,1954.22,INR
1718326106,TXID-71432,ACC-20002,569.80,USD
1718326107,TXID-71433,ACC-20003,4264.68,INR
1718326108,TXID-71434,ACC-20004,4941.58,USD
1718326109,TXID-71435,ACC-20005,4325.18,INR
1718326110,TXID-71436,ACC-20006,1838.66,USD
1718326111,TXID-71437,ACC-20007,2743.83,INR
1718326112,TXID-71438,ACC-20008,487.54,USD
1718326113,TXID-71439,ACC-20009,3676.35,INR
1718326114,TXID-71440,ACC-20000,1042.39,USD
1718326115,TXID-71441,ACC-20001,4397.54,INR
1718326116,TXID-71442,ACC-20002,39.88,USD
1718326117,TXID-71443,ACC-20003,4132.08,INR
1718326118,TXID-71444,ACC-20004,2677.28,USD
1718326119,TXID-71445,ACC-20005,107.37,INR
1718326120,TXID-71446,ACC-20006,2413.90,USD
1718326121,TXID-71447,ACC-20007,944.90,INR
1718326122,TXID-71448,ACC-20008,1369.29,USD
1718326123,TXID-71449,ACC-20009,3593.38,INR
1718326124,TXID-71450,ACC-20000,4859.46,USD
1718326125,TXID-71451,ACC-20001,4951.94,INR
1718326126,TXID-71452,ACC-20002,341.23,USD
1718326127,TXID-71453,ACC-20003,960.09,INR
1718326128,TXID-71454,ACC-20004,84.46,USD
1718326129,TXID-71455,ACC-20005,596.19,INR
1718326130,TXID-71456,ACC-20006,3588.75,USD
1718326131,TXID-71457,ACC-20007,1359.39,INR
1718326132,TXID-71458,ACC-20008,1693.02,USD
1718326133,TXID-71459,ACC-20009,3082.99,INR
1718326134,TXID-71460,ACC-20000,1284.82,USD
1718326135,TXID-71461,ACC-20001,2181.51,INR
1718326136,TXID-71462,ACC-20002,3221.31,USD
1718326137,TXID-71463,ACC-20003,431.32,INR
1718326138,TXID-71464,ACC-20004,1758.91,USD
1718326139,TXID-71465,ACC-20005,2197.49,INR
1718326140,TXID-71466,ACC-20006,4662.72,USD
1718326141,TXID-71467,ACC-20007,4977.62,INR
1718326142,TXID-71468,ACC-20008,136.91,USD
1718326143,TXID-71469,ACC-20009,2768.80,INR
1718326144,TXID-71470,ACC-20000,985.81,USD
1718326145,TXID-71471,ACC-20001,1024.80,INR
1718326146,TXID-71472,ACC-20002,2457.62,USD
1718326147,TXID-71473,ACC-20003,2997.85,INR
1718326148,TXID-71474,ACC-20004,560.20,USD
1718326149,TXID-71475,ACC-20005,4494.36,INR
1718326150,TXID-71476,ACC-20006,4843.85,USD
1718326151,TXID-71477,ACC-20007,3954.65,INR
1718326152,TXID-71478,ACC-20008,3852.43,USD
1718326153,TXID-71479,ACC-20009,111.75,INR
1718326154,TXID-71480,ACC-20000,718.35,USD
1718326155,TXID-71481,ACC-20001,287.99,INR
1718326156,TXID-71482,ACC-20002,2603.16,USD
1718326157,TXID-71483,ACC-20003,1652.52,INR
1718326158,TXID-71484,ACC-20004,719.14,USD
1718326159,TXID-71485,ACC-20005,1499.08,INR
1718326160,TXID-71486,ACC-20006,3760.15,USD
1718326161,TXID-71487,ACC-20007,3686.64,INR
1718326162,TXID-71488,ACC-20008,1192.74,USD
1718326163,TXID-71489,ACC-20009,2528.22,INR
1718326164,TXID-71490,ACC-20000,1423.12,USD
1718326165,TXID-71491,ACC-20001,674.60,INR
1718326166,TXID-71492,ACC-20002,2104.34,USD
1718326167,TXID-71493,ACC-20003,1588.46,INR
1718326168,TXID-71494,ACC-20004,1939.46,USD
